event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
RUS9396,"01 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","Military Forces of Russia (2000-)",Protesters,,,,"Protesters only",,643,Europe,Russia,"Republic of Mordovia",Kovylkinskiy,,Kovylkino,54.0421,43.9385,1,"Izvestia Mordovii",Subnational,"On 1 February 2023, residents gathered in Kovylkino to take part in a concert-rally in support of the Russian military invasion of Ukraine. Members of the Russian military forces took part in the event.",0,"crowd size=no report",1680633880,1432
RUS9397,"30 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","Students (Russia)",Protesters,,,,"Protesters only",,643,Europe,Russia,Moscow,,,Moscow,55.7522,37.6156,1,"RIA Novosti",National,"On 30 January 2023, students protested in front of the Ministry of Foreign Affairs in Moscow against the arrival of a new American ambassador to Russia. They were holding signs against the US sending arms to Ukraine.",0,"crowd size=no report",1680633880,11712
RUS9403,"30 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,"Republic of Karelia",Petrozavodskiy,,Petrozavodsk,61.7961,34.3493,1,"Sampo TV 360",Subnational,"On 30 January 2023, around 400 residents gathered in Petrozavodsk to take part in a concert-rally in support of the Russian military invasion of Ukraine.",0,"crowd size=around 400",1680633880,8588
RUS9394,"29 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","Government of Russia (2000-); ER: United Russia; Military Forces of Russia (2000-)",Protesters,,,,"Protesters only",,643,Europe,Russia,"Republic of Komi",Syktyvdinskiy,,Vylgort,61.6264,50.7663,1,KomiInform,Subnational,"On 29 January 2023, around 300 residents gathered in Vylgort to take part in a rally in support of the Russian military invasion of Ukraine. The head of the city administration, as well as other members of the administration, United Russia members, and members of Russian military forces, took part in the event.",0,"crowd size=around 300",1680633880,1204
RUS9402,"29 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,"Republic of Dagestan",Makhachkala,,Makhachkala,42.9764,47.5024,1,"Caucasian Knot",National,"On 29 January 2023, around 10 residents protested in Makhachkala against the cutting down of a local garden.",0,"crowd size=around 10",1702343963,26566
RUS9395,"28 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",Protesters,,,,"Protesters only",,643,Europe,Russia,Saratov,Saratov,,Saratov,51.5406,46.0086,1,KPRF,Other,"On 28 January 2023, KPRF activists staged pickets in Saratov, demanding the government rename Volgograd to its Soviet name Stalingrad.",0,"crowd size=no report",1675798463,10874
RUS9401,"28 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,"Republic of Mari El",Zvenigovskiy,,Krasnogorskiy,56.1522,48.3248,1,ProGorod,National,"On 28 January 2023, residents protested in Krasnogorskiy against the authorities' plans to build a penal colony in their town.",0,"crowd size=no report",1675798463,2180
RUS9369,"27 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","Government of Russia (2000-); ER: United Russia; Military Forces of Russia (2000-)",Protesters,,,,"Protesters only",,643,Europe,Russia,Penza,Penza,,Penza,53.2007,45.0046,1,Penzanews,Subnational,"On 27 January 2023, residents gathered in Penza to take part in a concert-rally in support of the Russian military invasion of Ukraine. Members of the ruling United Russia and Russian military forces party spoke at the event.",0,"crowd size=no report",1680633878,12067
UKR127808,"27 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ukraine)",,Protesters,,,,"Protesters only",,804,Europe,Ukraine,Khmelnytskyi,Khmelnytskyi,Khmelnytska,Khmelnytskyi,49.4128,26.998,1,"Suspilne Media",National,"On 27 January 2023, demonstrators gathered in Khmelnytskyi, Khmelnytskyi as part of 'Bring our Heroes Home' to support and call for the release of Ukrainian prisoners of war held by the Russian Federation.",0,"crowd size=no report",1695129378,16266
UKR89159,"25 January 2023",2023,1,Demonstrations,Protests,"Protest with intervention","Protesters (Ukraine)","Crimean Tatar Ethnic Group (Ukraine)",Protesters,"Police Forces of Russia (2000-)",,"External/Other forces","Protesters-External/Other forces",,804,Europe,Ukraine,Crimea,Simferopolskyi,Simferopolska,Simferopol,44.9502,34.1017,1,"RFE/RL; ZMINA",Other-International,"On 25 January 2023, people from Crimean Tatar ethnic group gathered near the Kyiv district court in Simferopol, Crimea, to express support for six Crimean Tatar men who were detained the day before upon allegations of membership in Hizb ut-Tahrir Islamic group, banned in Russia. The Russian police arrested at least 34 participants.",0,"crowd size=no report",1675191966,7000
RUS9398,"25 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","Students (Russia); LKSM: Leninist Komsomol of the Russian Federation; KPRF: Communist Party of the Russian Federation",Protesters,,,,"Protesters only",,643,Europe,Russia,Lipetsk,Lipetsk,,Lipetsk,52.6031,39.5708,1,Activatica,Other,"On 25 January 2023, students - activists of the Leninist Komsomol - staged pickets in Lipetsk, demanding to increase the amount of a student stipend and making it equal to the minimal wage.",0,"crowd size=no report",1675798463,11832
RUS9370,"23 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",Protesters,,,,"Protesters only",,643,Europe,Russia,"Nizhny Novgorod","Nizhniy Novgorod",,"Nizhny Novgorod",56.2946,43.9412,1,Kommersant,National,"On 23 January 2023, around 200 people participated in a demonstration in Nizhny Novgorod, organized by KPRF, demanding to rename one of the city's streets after the Battle of Stalingrad.",0,"crowd size=around 200",1675191965,13233
RUS9371,"23 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","LDPR: Liberal Democratic Party of Russia",Protesters,,,,"Protesters only",,643,Europe,Russia,Altai,Barnaul,,Barnaul,53.3606,83.7636,1,"AMIC; MBK Media",Subnational-National,"On 23 January 2023, LDPR activists staged organized pickets in Barnaul against poor quality snow removal.",0,"crowd size=no report",1675191965,13427
